GivenName	Surname	Birthday	uid
Mary	Burns	8/21/2002	53193
Lee	Wells	5/29/1939	47981
Luis	Ruiz	10/5/1959	51440
Michael	Snow	11/14/2000	81476
Grace	Webster	11/29/1974	74272
Kathryn	Primo	1/29/1937	33773
Traci	Taylor	6/1/1964	58381
Charles	Gatlin	6/30/1964	46044
David	Leddy	7/19/1995	4582
Wilbur	Huber	8/14/1947	97545
Ella	Clark	9/20/1942	79572
Debroah	Hamel	6/2/1999	16013
Lorrie	Cleveland	6/29/1990	16374
Carl	Andrews	10/20/1973	30635
Estelle	Montoya	1/6/1986	3894
Michael	Schenk	7/4/1980	49215
Vikki	Marroquin	5/4/1988	92659
James	Ibarra	6/8/1984	33611
Roger	Hunter	9/27/1995	23956
Paul	Vance	5/7/1968	4397
Jessica	Pittman	9/19/1986	594
Kevin	Williams	11/30/1947	40234
Cynthia	Lo	1/1/1950	28825
Michael	Paine	9/15/1974	72368
Anthony	Younkin	1/18/1940	2261
Heriberto	Tillman	6/5/1988	64994
Phillip	Werth	5/23/1983	11907
Lauren	Eggert	6/30/2003	17907
Shirley	Garcia	12/20/1964	27452
Marilyn	Brooks	3/6/1952	99418
Leta	Primus	9/14/1950	17567
Samuel	Currin	4/27/1970	90139
Edward	Hartzog	12/26/1988	26837
Carmine	Davis	3/14/1948	13014
Glenda	Welter	1/6/1985	56992
Elvira	Hall	5/28/1948	38280
Crystal	Boles	12/11/1986	78472
Conrad	Cormier	1/23/1977	76385
Barbara	Conrad	12/23/1980	73734
Mary	Mitchell	2/21/1998	17644
Joseph	Gustafson	11/27/2001	75873
Christine	Millner	8/27/1973	48784
William	Banda	1/8/2004	98666
Preston	Lee	3/23/1999	50857
Billy	Gonzalez	9/26/1995	77420
Carl	Graham	7/12/2000	65509
Valerie	Byrd	8/3/1941	71649
Christie	Pepper	8/17/1984	45565
Laura	Muldrow	2/11/1990	49394
Janelle	Geiger	5/31/1977	82782
Brenda	Grafton	7/27/1971	79654
Jack	Lerma	12/9/1939	13212
Donald	Davis	4/20/1944	32563
Robert	Smith	6/29/1985	39880
William	Canales	10/5/1989	21413
Irma	Lamb	3/3/1942	6378
Allen	Peters	9/27/1960	64952
Pam	McClay	5/19/1965	91217
Cody	Kelly	3/26/1963	71847
Jessie	Bell	4/1/1939	26532
Dionne	Bozeman	7/15/1981	56105
Christa	Ramsey	9/19/1941	59714
Michael	Lay	7/21/1990	12957
Catherine	Park	3/10/1941	1433
Richard	Rollins	1/4/1948	74193
Lisa	Haase	7/28/1938	10458
Elizabeth	Scott	11/8/1966	31410
Bobby	Jacks	3/24/1971	91031
Anthony	Spear	3/17/1993	30472
Bernard	Hamilton	8/7/1953	7974
Arthur	Schaefer	8/2/1991	34647
Dale	Stites	12/8/1978	73066
Mary	Grist	10/2/1954	56476
Kenneth	Gillespie	9/11/1957	41509
Clyde	Miller	1/10/1976	78616
Candace	Soto	11/21/1959	49250
Jacob	Smith	3/28/2001	2657
Alfred	Hess	8/5/1938	42436
Melinda	Martineau	5/7/1947	78773
Lawrence	Espinoza	7/20/1962	80654
Lauren	Phillips	4/28/1999	21872
Catherine	Rodgers	9/21/1971	25349
Charles	Brown	9/4/1965	41524
Kevin	Wilson	11/6/1944	29901
Samuel	Fritts	3/24/1998	16545
Eddie	Smith	7/8/1974	56073
Antone	Krause	5/18/1965	23132
Angela	Woodward	12/5/1963	6993
William	Davis	11/19/1960	89264
Julio	Edwards	2/3/1969	40323
Charles	Burke	11/20/1992	75527
Elizabeth	Thomas	2/17/1994	51004
Mary	Kelch	6/9/1941	37933
Herbert	Ludlow	9/5/1963	49697
Debbie	Newton	11/28/1955	41941
Emily	Turcios	6/2/1962	85682
Ana	Washington	5/2/1984	1015
Sandra	Clark	2/9/1959	93810
Barbara	Moultrie	6/18/1998	46492
Cynthia	Jordan	9/22/1976	2707
Helena	Martin	7/23/1982	12870
Christopher	South	9/20/1981	79869
Estela	Mannings	9/12/1988	71239
Lisa	Kass	12/7/1942	52822
Fannie	Chan	4/23/1964	66958
Richard	Davis	9/17/1960	50488
Pauline	Dye	6/2/1970	74487
Jeanne	Troxler	1/26/1962	53312
Marilyn	Andrus	5/28/2002	11805
Raquel	Applegate	3/19/1958	78479
Neil	Gallagher	12/15/1983	82817
Amelia	Bowman	7/23/1999	26791
Adan	Browne	11/7/1949	77808
Stephanie	Guy	8/31/1970	66976
Thomas	Henderson	5/1/1989	50192
Michael	Andres	12/13/1981	31778
Pat	Jackson	3/13/1959	41797
Amanda	Butler	5/6/2000	39914
Steve	Hawkins	5/21/1945	83231
Tonya	Lyons	4/12/1940	40328
Michael	Pesce	6/29/1951	21507
Connie	Edwards	4/11/1981	1487
Brian	Havens	8/30/1947	35959
Richard	Morgan	9/13/1943	24927
Theressa	James	12/14/1976	68463
Karen	Parrett	2/11/1955	81945
Julieta	Spangler	1/1/1987	74446
Levi	Nelson	8/27/1941	75594
Enrique	Healy	1/5/1953	32433
Robert	Cureton	1/26/1953	42468
Amanda	Gay	9/1/1953	88476
Melvin	Singer	5/11/1984	50672
Frank	Sosa	5/16/1969	7129
Barbara	Ashbaugh	5/31/1947	57589
Charles	Wilson	11/13/1940	77143
Jodie	Bey	2/1/1965	93596
Darius	Chalmers	5/3/1990	46481
Elaine	Merritt	11/14/1984	16522
Jennifer	Syed	5/17/1984	11427
Carl	Alvarez	10/24/1977	18732
Michael	Dickey	4/13/1938	5884
Joseph	Owen	12/8/1963	62249
Tom	Lara	11/6/1962	25002
Franklin	Morais	8/1/1988	95074
Erica	Crouch	9/29/1947	84698
Jennifer	Layne	8/20/1990	54827
Mary	Leclair	12/22/1963	2112
Kimberly	O'Connor	4/28/1938	51080
Clementine	Willis	6/12/1948	17326
Michael	Ford	9/1/1940	87245
Larry	Boswell	5/27/1956	13573
Jasmine	Stinson	2/23/1962	79769
Joyce	Layne	9/24/1985	69828
Elida	Alexander	7/26/2002	25484
William	Buck	4/9/1992	11366
Donald	Wilson	3/19/1980	96760
David	Roberts	10/9/1998	59532
Evan	McCluskey	4/10/1938	92576
Frank	Jordan	12/14/1986	19706
Connie	Williams	9/6/1970	41188
James	Pope	5/18/1946	30803
Annett	Huddleston	8/14/1987	87383
Joseph	Plunk	12/26/1951	44115
Charline	Rodriguez	1/12/1961	57110
Scott	Rabago	11/19/1953	46396
Beatrice	Powell	10/18/1994	73469
Alexander	Blanton	6/7/1941	9923
Stella	Ngo	4/28/1962	3654
Roy	Cooper	6/21/1966	22824
Clyde	Laprade	2/3/1981	87223
Frank	Harris	3/19/1985	86312
Beatrice	Salas	8/16/1987	93984
Cora	Puentes	12/9/1946	35878
Richard	Frazier	5/9/2003	24961
Brian	Cohen	1/17/1966	61088
Geneva	Otto	4/1/2000	66854
Thomas	Bone	3/17/1995	21334
Juan	Navarro	3/6/1972	26663
Christopher	Sanchez	10/21/1978	13227
Carol	Jordan	3/5/1969	90802
Alden	Sullivan	4/11/1973	43282
Robert	Kelly	9/19/1957	26134
Margaret	Patterson	3/7/1947	5519
Richard	Goins	6/1/1982	98044
Violet	Barron	9/23/1986	91429
Patricia	McAlpin	8/5/1975	53899
William	Fields	4/12/1996	77532
Elizabeth	Gascon	3/7/2003	36382
Phillip	Pearson	10/18/1940	37400
Scott	Northcutt	9/20/1959	24915
Ellen	Sullins	10/5/1987	68971
Denise	Weston	5/18/2000	59340
Evan	Curtis	6/5/2002	77756
Gary	Dickerson	11/1/1958	78279
Patrica	Harvey	11/22/1963	94585
Alice	Miller	11/29/1999	12965
Sergio	Wright	10/31/2001	19795
Amber	Johnson	6/9/2002	82690
Carl	Wolf	7/5/1949	32338
David	Johnson	9/20/1944	26846
Alton	Allen	4/10/1999	92293
Andrea	Henry	5/22/1982	68092
Abby	Friedman	11/1/1975	25272
Dorothy	Bowers	9/30/1939	51338
Dessie	Aston	7/4/1999	94174
Keith	Odell	7/20/1992	32699
Cynthia	Hall	11/18/2001	2440
Joseph	Bealer	11/28/1962	6608
Maureen	Guinn	8/8/1989	76964
Megan	Nix	5/22/2001	29153
James	Hatcher	2/14/1979	33498
Kelly	Melendez	3/29/2000	26970
Pablo	Landry	7/20/1990	57951
Mellisa	Hare	6/26/1941	24776
Brett	Davis	4/16/1997	64844
Catherine	Rivera	10/23/1997	6549
Terry	Lehr	1/14/2000	13887
William	Cervantes	4/27/1957	37659
Haydee	Montgomery	11/24/1974	85393
William	Trujillo	8/21/1975	16311
Melissa	Yates	7/24/2002	35556
Frances	Marrs	8/19/1955	3709
Anna	Thornton	2/7/2001	96239
Michael	Riley	8/5/1954	76172
Eddie	Milliner	7/19/1952	53672
Mel	Munsey	5/4/1997	48878
Naomi	Germain	8/9/1968	49607
Marie	Yee	4/25/1955	413
Patricia	Moyes	11/12/1982	85738
Aurora	Gillis	7/26/1991	84439
Robert	Gilbert	5/6/1940	98053
Laura	Mitchell	7/2/1993	92717
Barry	Schaeffer	1/30/1975	10087
Annette	Akins	1/1/1948	52506
Herbert	Campbell	12/23/1990	55672
Chester	Stark	10/1/1954	4261
Joe	Edington	1/30/1990	47530
Isreal	Alfonso	10/23/1981	73905
Terry	Lambert	9/12/1971	52070
Bobby	Gast	3/7/1937	91584
Juan	Maloney	6/30/1967	82022
Nancy	Bruton	8/16/1990	26776
Sandra	Bates	10/15/1943	60317
Betty	Williamson	1/4/1974	78860
Albert	Smart	8/9/2003	33062
Charlie	Hansel	5/11/1968	41354
Sharon	Smith	10/15/1966	36930
Dolores	Simmons	2/14/1940	5649
Robin	Centers	5/1/1991	70075
Cynthia	Walsh	7/26/1941	78080
Jessica	Renn	4/30/1990	50792
Larry	Carey	4/24/1954	55681
Donna	Moore	7/27/1989	76811
Dona	Knipp	1/2/1980	80161
Lester	Hanson	2/24/1981	93695
Joanne	Hardy	3/7/1942	3796
Annie	Brawner	5/29/1954	35019
Paul	Findlay	8/21/1986	64873
John	Smith	1/14/2004	26204
Todd	Smith	2/24/2000	83417
Betty	Riggs	3/12/1946	32359
William	Curran	12/28/1986	59236
Cory	McCaw	10/21/1941	75138
Frances	Clark	11/19/1987	60003
Elizabeth	Smith	6/5/1976	44943
Edith	Horton	9/2/1940	50146
Steven	Abarca	3/10/1939	62950
Renee	Cruz	9/25/1967	96812
Alexander	Smith	10/5/1956	18205
Ray	Mertz	9/1/1987	26908
Deborah	Heist	3/3/1954	58493
Bridget	Renner	11/16/1983	60747
Kathryn	Erdmann	4/30/1955	65215
David	Palacio	9/7/1940	44045
Mark	Henderson	2/21/1955	65521
Betty	Stewart	4/27/1984	65148
Ruth	Henry	1/17/1945	58329
Barbara	Brown	10/22/1946	69144
Bob	Thomas	2/16/1955	24735
Peter	Burnett	2/9/1992	64571
Rodney	Young	5/1/1960	76229
Norma	Wilson	5/17/1940	11394
John	Greer	1/12/1974	95047
Doris	Slifer	1/11/1990	9935
Maggie	Lawrence	4/9/1967	16861
Mario	Henderson	5/19/1982	32880
Maria	Salcedo	10/17/1941	64980
Hope	Mullan	11/12/2001	2086
Michelle	Worley	12/25/1951	41656
Bruce	Williams	5/28/1999	952
Jeffrey	Maestas	10/3/1953	27383
Gloria	Sartor	2/6/1985	33069
Stacy	Elliott	5/11/1983	22082
Nellie	Piatt	1/29/1938	15017
Monica	Page	5/23/1983	11421
Janine	Lane	1/3/1956	95238
Greg	Cunningham	4/14/1956	22545
Cynthia	Carroll	7/20/1999	70870
Beth	Sherrill	4/29/1973	18226
Philip	Coleman	8/13/1975	91692
Carolyn	Martinez	6/21/1993	44835
Ann	McIntosh	7/20/1948	11463
Lauren	Samaniego	11/9/1945	38563
Tommie	Casey	3/2/1974	52558
Carolyn	Sampson	5/14/2002	36970
Sue	Dunn	1/28/1993	23455
Clarence	Lamar	5/19/1998	70478
Ester	Smith	4/2/1952	75826
Steven	McCartney	1/27/1983	91314
Selma	Redwine	7/19/1951	45717
Drew	Bennett	6/2/1974	43797
Frank	Carmean	4/28/1974	17940
Andrew	Gonzales	10/26/1960	44192
Sherill	Mayer	5/10/1939	29707
Lourdes	Roberts	1/26/1962	14209
Hugh	Courville	6/13/1939	93647
Donald	McMullin	2/4/1997	49879
Francisco	Nadeau	10/20/1962	70432
Richard	Johnson	9/30/1968	65608
Wendy	Orr	1/20/1952	61715
Terry	Weise	4/21/1963	43364
David	McLoud	1/3/1983	32039
Barbara	Klein	6/18/1978	65287
Tara	Duff	12/14/1984	14504
Sherri	Rivers	4/7/1999	21178
Laurie	Jacobs	10/16/2002	75477
Betty	Atherton	6/13/1947	28144
Joseph	Klingbeil	12/24/1970	85
David	Spencer	10/19/1996	43205
Mellisa	Haskins	12/12/1993	27304
Mary	McGuire	7/1/2002	80243
Jean	Burkes	1/15/1942	18433
William	Cox	4/16/1945	98400
Patrick	Eager	4/4/1999	80625
Bobbye	Hardin	7/5/1966	44622
Jennifer	Abraham	11/22/1997	71033
Ardith	McCoy	9/29/1976	52731
Kevin	Smart	10/2/1969	71700
Leonardo	Griffin	10/4/1968	57107
Amy	Jenkins	10/8/1944	54961
Becky	Ruybal	2/5/1958	34130
Ethel	Smith	3/11/1991	33081
Phyllis	Pryor	6/21/1994	98212
Martin	Madsen	8/26/1943	66641
Gabriela	Kimmell	5/20/2001	54930
Claire	Warwick	1/26/2000	52655
Sherry	Bean	5/23/1996	68078
Tim	Hall	9/18/1950	96062
Connie	Lawson	10/20/1954	82189
Darius	Kennedy	1/20/2003	58770
Victor	Hart	1/30/1997	96053
Pearl	Crossland	8/26/1988	67936
Carol	Loggins	9/8/1968	28796
Jocelyn	Fox	7/26/1954	5827
Thomas	Room	11/7/1951	22626
Domingo	Rael	6/11/1956	64079
Patricia	Miranda	8/29/1959	93250
Suzanne	Wilson	3/12/1982	74680
Amber	Blasingame	7/30/1991	26997
Randy	Dunn	11/20/1994	69328
Earl	Snook	2/16/2001	22650
Michael	Weaver	6/30/1982	31045
Patsy	Day	2/17/1973	51627
Lloyd	Wilson	7/27/1950	22533
Amanda	Werner	1/8/1964	30984
Alvin	Gregory	10/20/1976	75110
Horacio	Moorhouse	5/29/1990	79452
Helen	Fralick	4/25/1963	63040
Lourdes	White	2/12/1944	93688
Barbara	Rupert	3/23/1982	1123
Marc	Suarez	9/11/1973	53561
Donald	Lyon	4/16/1945	77416
Anthony	White	5/31/1969	18345
Peggy	Patel	10/1/1940	55124
Jack	Dockery	8/24/1955	49621
Jimmie	Kelley	7/9/1975	80072
Robyn	Loucks	3/20/1974	3321
Teri	Ebert	3/24/1951	73802
Corey	Williams	2/5/1996	62158
Iris	Kinch	6/17/1969	77170
George	Robertson	10/30/1982	56478
Benjamin	Robins	4/11/1958	82136
Linda	Curl	1/27/1995	33648
Enrique	Robinson	10/22/1969	59996
James	Porterfield	10/31/2000	88027
Zula	Dunkle	9/28/1970	94007
Edward	Tate	12/30/1968	39652
Albert	Rubin	10/5/1938	65724
Daryl	Woodall	5/28/1975	78450
Andy	Parker	7/31/1952	46808
Robert	Mosier	12/16/1962	66274
Tiffany	Rester	12/11/1988	77668
Edna	Carico	3/24/1983	79962
Audrey	Weise	10/22/1937	68147
Paul	Dumas	12/21/1992	55539
Adrian	Garcia	2/10/1992	40236
Ian	Gutierrez	7/17/1995	82169
Virginia	Shapiro	2/25/1978	39036
Paula	Lichtenstein	7/20/1985	20994
Randy	Smith	1/27/1960	25438
David	Chavis	8/20/1975	58673
Cheryl	Benz	4/1/1961	23789
Barbara	Mitchell	11/24/1994	72020
Nathan	Donaghy	6/18/2001	70657
Willie	McMaster	8/28/1990	81011
Michael	Molinari	8/31/1958	76752
John	Lopez	3/30/1984	13053
Stephen	Bingham	10/16/1997	46892
Nathan	Upshaw	4/13/1999	48229
Esther	Crittendon	4/10/1977	76688
Raymond	Leblanc	9/28/1960	68632
Brian	Bugg	4/12/1984	96439
Evelyn	Anthony	7/22/1947	39682
Ken	Fifer	12/12/1940	99388
Justin	Johnson	2/3/1938	42751
Rebecca	Meredith	7/7/1973	16434
Blanche	Bourquin	2/9/1947	39977
Fred	Walker	5/8/2001	53511
Teresa	Castle	6/28/1966	92048
Raymond	Oswald	3/3/1947	98770
Jacob	Leonard	2/1/1962	25249
Rose	Pottorff	5/6/1993	93733
Juan	Henry	2/7/2002	79772
Eloise	James	10/21/1960	85548
Joseph	Maclennan	12/10/1985	45597
Clyde	Martin	8/31/1975	80044
Johnny	Guerrero	9/25/1958	5462
Craig	Gorrell	3/18/2001	43953
Joanne	Wong	6/10/1944	30820
Evelyn	Brown	12/17/1950	80085
Wendy	Aguilar	9/21/1994	52049
Brandon	Fain	3/2/1962	90589
Jan	Baines	7/30/1997	79671
Phillip	Davey	11/17/1946	72107
Ruth	Phipps	9/7/1957	96567
Johnnie	Schafer	12/31/1968	73742
Betty	Simone	4/17/1980	28840
Francisco	Filkins	2/27/2002	47106
Stanley	Figueroa	2/4/1977	41040
Danny	Chang	2/9/1954	86745
Harley	Taylor	3/30/1965	54069
Robbie	Thomas	10/17/1955	51825
Ella	Lewis	12/26/2001	26730
Brian	Gomez	6/18/1951	15879
Arlene	Clapp	5/28/1988	72150
Willie	Allison	8/20/1970	65018
William	Smith	4/6/1955	99386
Angela	Newkirk	7/30/1972	2751
Debbie	Hammonds	8/17/1981	38779
Robert	Price	8/23/2002	32478
Bessie	Taylor	1/5/1946	12471
Richard	Mateer	8/9/1944	13787
Anderson	Mitchell	1/29/1965	59679
Ronald	Dellinger	12/8/1995	71425
Nora	Bird	11/25/1970	59049
Tracy	Gwin	8/25/1966	71277
Jason	Smith	4/30/2002	54583
Brandie	Johnson	11/14/1992	91850
Anna	Anderson	6/20/1969	96552
Jerry	Davis	5/14/1953	52340
Betty	Link	10/18/2003	3158
Susan	Walker	12/19/1965	49849
Woodrow	Cruz	9/19/1987	61555
Lino	Reyes	6/5/1973	55709
Sharon	Baier	9/10/1993	73244
Jermaine	Hale	7/28/1995	81808
Georgia	Quintana	4/4/1975	46945
Aaron	Bates	8/22/1975	99682
Lynn	Gholston	12/9/1951	58999
Patricia	Weir	6/2/1994	26768
Lillian	Rakestraw	3/31/1992	56011
Francis	Neil	6/5/1951	47202
Roy	Kerr	4/1/1988	97358
Misty	Carpino	6/1/1999	8467
Rena	Long	10/13/1968	19169
Charlie	Ball	10/22/2000	77014
Ryan	Seiler	4/18/1945	53510
Missy	Furman	9/8/1951	37676
Jason	Scott	3/25/1969	83283
Sadie	Ahmad	8/13/1990	35563
Beatriz	Lay	7/25/1957	56230
Mike	Morris	5/7/2002	21772
Martin	Mueller	11/10/1989	60909
Bianca	Rivas	3/5/1997	3154
Cindy	Shimer	6/26/1985	49464
Sherry	Ali	1/8/1998	1954
Gary	Okeefe	1/20/1942	35600
Rebecca	Halliburton	11/27/1962	36191
Arturo	Rodrigues	11/19/1957	77615
Gay	Lach	10/1/1944	10147
Elizabeth	Dupree	7/5/1940	6852
Aurelia	Krause	4/19/1960	60365
Theodore	Bailey	5/31/1975	82729
Lisa	Mott	9/28/1994	2618
Rex	Anderson	10/17/1950	29256
Ruben	Conley	2/15/1993	968
Micheal	Masterson	2/1/1944	49980
Larry	Greco	12/28/1961	97529
Neva	Dupre	4/10/1998	76347
Joel	Trujillo	8/28/1972	49005
Christina	Ochoa	4/26/1938	70728
Samuel	Milton	3/16/1953	31821
Daniel	Cahill	10/20/2001	38
David	Braley	8/27/1981	48459
Lila	Miller	9/23/1982	55410
Kyle	Clymer	2/15/1972	41856
Edward	Trent	2/7/1972	27807
Kelly	Towns	5/26/1944	32119
Edelmira	Kendig	10/5/1949	21020
Leonor	Johnson	8/27/1973	12376
Nicole	Bush	8/26/1937	44291
Amanda	Key	11/12/1986	6857
Tammy	Thomas	11/7/1983	16717
Juan	Canter	9/18/1995	31285
James	Stroud	10/8/1964	31503
Mary	Barnes	4/12/1964	60482
Silvia	Lopez	11/19/1956	83776
Richard	Burris	7/23/1999	19568
Linda	Coleman	3/22/1976	312
Debra	Gumm	8/31/1957	58497
Donald	Oakley	11/3/1964	77097
Sarah	Hazelton	8/20/1939	92932
Gregory	Brooks	1/4/1954	11906
Linda	Sharp	3/5/1997	60617
Breanna	Thompson	11/23/1954	67390
Marisela	Deutsch	5/6/1966	77231
Pauline	Mellott	2/19/1946	2309
Kevin	Nguyen	3/21/1957	21323
Mary	Reynolds	2/21/1940	96795
Edward	Galusha	11/8/1938	22095
James	McCormick	7/24/1969	88363
Brian	Moore	2/7/1956	38175
John	Millner	11/25/1951	78725
Charles	Stephens	12/18/1954	58133
Carey	Clinard	4/7/1956	80697
Joy	Reid	2/7/1942	4340
Sheila	Johnson	9/9/1940	33910
Catherine	Kendall	6/23/2002	70907
Zelda	Moreno	2/19/1986	21242
Mary	Smith	7/25/1968	61180
Kimberly	Granado	8/23/1943	73699
Donald	Hutton	11/29/1972	28044
Sarah	Smith	8/4/1985	90171
Kevin	Puglisi	12/12/1940	795
Anthony	Albright	9/30/1942	2727
James	Love	3/2/1939	87827
Bettie	Madewell	11/25/1998	24655
Kevin	Martin	2/23/2001	1614
Julie	Vaughn	8/23/1997	85730
Douglas	Christensen	4/24/1997	40452
Deborah	Robison	1/31/1992	26555
Joanna	Waterbury	12/30/1997	46246
Sara	Collier	10/12/1951	91257
Steve	Box	7/26/1950	65968
Jack	Hruby	11/17/1939	17112
Elizabeth	Hohman	5/25/1995	20766
Willie	Winkel	5/31/1996	69530
Gail	Pate	8/28/1979	27874
Carmen	Carlile	10/8/1942	91916
Cindy	Carreno	1/11/1962	9850
