GivenName	Surname	Birthday	uid
Pamela	Livingston	2/13/1963	73484
Michael	Jordan	8/17/1976	81825
Justin	Weaver	2/20/1982	91225
Georgia	Lisi	7/6/2000	14061
Mary	Coleman	10/24/1945	33065
Jessica	Stanton	5/23/1978	43597
Lynn	Fisher	1/31/1942	47685
Charles	Adams	12/1/1947	15476
Lowell	Rahman	2/21/1998	34537
John	Morris	7/17/1950	41433
Randall	Savory	10/29/1958	6699
Lillie	Eaton	10/1/1949	16968
Stephen	Green	1/20/1938	3050
Kelly	Saleem	5/7/1967	93720
Robert	Hancock	9/2/2002	78586
January	Lewis	6/11/1980	53858
Alfred	Demeo	3/11/1963	29060
Tammy	Espinoza	1/11/1997	87614
Phillip	Harris	11/15/1942	76044
Michael	Greenberg	4/18/1952	40710
Nathan	Cassady	11/14/1958	68263
Maria	Christian	6/23/1978	72562
Tyrone	Santana	5/10/1948	73703
Vincent	Doty	8/18/1991	55934
Bobbi	Armstead	12/27/1987	83453
John	Rascon	12/4/1982	9961
Peggy	Soles	4/8/1944	830
Michael	Lindsay	7/12/1967	23872
Mae	Perez	5/29/1959	88164
Geraldine	Bermudez	7/16/1960	87554
David	McCormick	3/3/1985	50946
Anglea	Jefferson	12/10/1949	9096
Gloria	Kutz	5/28/1973	26728
William	Gouge	8/16/1953	45461
Lawrence	Richard	12/23/1947	86744
Jennifer	Stephens	2/23/1972	45299
Helen	Matson	11/13/1937	58814
Joseph	Crowell	9/23/1951	96337
James	Starks	1/13/1985	69439
Carol	Baldwin	9/27/1958	93424
David	Cook	2/22/1979	7862
Danielle	Garey	3/18/1946	63799
Nathan	Gibson	3/24/1954	23378
Cynthia	Smith	9/2/1993	2655
Janet	Smith	10/19/1996	98121
Monika	Medina	2/14/1992	13915
Carlos	Harlow	3/12/1999	38572
Richard	Baker	1/27/1979	6695
Rodney	Lawson	7/20/1990	25546
John	Folks	8/7/1980	61648
Pearl	Butz	3/17/1967	23329
